source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.172.90,alice,success,2025-06-20 18:16:07.341601,1,1,0,1,0
192.168.132.165,charlie,success,2025-06-20 18:24:22.339427,1,1,0,1,0
192.168.211.73,alice,success,2025-06-20 18:24:43.339460,2,1,0,1,0
10.0.58.239,guest,failed,2025-06-20 19:02:14.343807,12,2,0,0,1
10.0.3.226,guest,failed,2025-06-20 18:41:01.344359,5,3,1,0,1
10.0.69.53,guest,failed,2025-06-20 18:52:55.344409,15,3,0,0,1
10.0.198.97,admin,success,2025-06-20 18:26:58.343351,9,5,1,1,1
10.0.185.24,user,failed,2025-06-20 18:31:17.347653,8,4,0,0,1
10.0.72.167,guest,failed,2025-06-20 18:35:07.343386,8,5,1,0,1
10.0.216.196,test,failed,2025-06-20 19:07:05.344939,7,2,1,0,1
10.0.229.47,guest,failed,2025-06-20 19:05:20.344188,12,5,1,0,1
10.0.3.36,root,success,2025-06-20 18:31:58.345129,10,2,1,1,1
10.0.156.67,test,failed,2025-06-20 18:33:15.345933,8,5,1,0,1
10.0.253.91,user,failed,2025-06-20 18:44:13.344089,8,5,0,0,1
10.0.43.96,admin,failed,2025-06-20 18:16:46.347482,13,3,1,0,1
10.0.222.190,test,failed,2025-06-20 18:35:18.347337,12,2,1,0,1
10.0.83.215,test,failed,2025-06-20 19:07:47.345815,15,2,1,0,1
10.0.213.235,root,failed,2025-06-20 18:18:58.347032,13,4,1,0,1
192.168.178.221,charlie,success,2025-06-20 18:32:24.340479,3,1,0,1,0
192.168.89.199,admin,success,2025-06-20 19:00:09.339561,2,2,0,1,0
10.0.196.77,user,failed,2025-06-20 18:37:56.341914,12,3,1,0,1
10.0.151.219,guest,failed,2025-06-20 18:31:23.346980,12,3,0,0,1
192.168.130.218,admin,failed,2025-06-20 19:08:05.338909,3,1,1,0,0
192.168.74.119,bob,success,2025-06-20 19:09:12.339782,3,2,0,1,0
192.168.69.193,bob,success,2025-06-20 18:29:29.339091,2,1,0,1,0
10.0.198.3,guest,failed,2025-06-20 18:14:41.342535,13,4,0,0,1
10.0.53.33,root,failed,2025-06-20 18:21:47.343459,8,2,1,0,1
10.0.75.134,admin,failed,2025-06-20 19:04:44.346277,10,4,1,0,1
10.0.7.117,guest,failed,2025-06-20 18:32:20.342966,6,4,1,0,1
192.168.14.222,alice,success,2025-06-20 18:42:10.338698,2,2,0,1,0
10.0.73.47,admin,failed,2025-06-20 19:01:07.342212,7,2,1,0,1
192.168.156.180,bob,success,2025-06-20 18:38:31.338800,2,1,0,1,0
10.0.2.93,root,failed,2025-06-20 18:14:58.343032,11,3,1,0,1
10.0.246.229,guest,failed,2025-06-20 18:46:39.346021,13,3,1,0,1
192.168.168.7,charlie,success,2025-06-20 18:21:29.340193,2,2,0,1,0
10.0.26.139,guest,failed,2025-06-20 18:24:36.347049,12,2,1,0,1
10.0.138.211,admin,failed,2025-06-20 18:36:11.344551,13,5,1,0,1
192.168.211.170,admin,success,2025-06-20 18:23:33.338424,1,1,1,1,0
10.0.227.52,admin,failed,2025-06-20 18:30:04.346482,10,5,1,0,1
192.168.67.88,charlie,success,2025-06-20 18:50:37.335877,2,1,0,1,0
10.0.244.199,guest,failed,2025-06-20 18:27:07.341979,14,2,1,0,1
192.168.195.169,bob,success,2025-06-20 18:10:04.338978,3,2,0,1,0
10.0.64.206,admin,failed,2025-06-20 18:51:26.343445,8,2,0,0,1
192.168.40.13,admin,success,2025-06-20 18:40:21.340156,3,1,0,1,0
192.168.236.167,charlie,success,2025-06-20 18:32:48.340935,3,2,0,1,0
10.0.150.159,user,failed,2025-06-20 18:14:32.345553,7,4,1,0,1
10.0.195.60,root,failed,2025-06-20 19:02:19.346230,11,5,1,0,1
10.0.96.46,guest,failed,2025-06-20 18:50:32.344868,10,2,0,0,1
192.168.87.208,admin,success,2025-06-20 18:32:04.341099,3,1,0,1,0
10.0.78.202,admin,failed,2025-06-20 18:49:33.345414,11,2,0,0,1
10.0.97.242,guest,failed,2025-06-20 18:25:15.342090,6,5,1,0,1
192.168.37.235,charlie,success,2025-06-20 18:31:06.336673,3,1,0,1,0
192.168.23.113,alice,failed,2025-06-20 19:02:52.337852,1,1,0,0,0
192.168.18.195,admin,success,2025-06-20 19:07:30.340473,2,2,0,1,0
192.168.65.76,admin,success,2025-06-20 18:55:01.340978,3,1,0,1,0
192.168.38.183,charlie,success,2025-06-20 19:06:29.337881,3,1,0,1,0
192.168.243.185,alice,success,2025-06-20 18:22:30.340305,1,1,0,1,0
10.0.243.17,test,success,2025-06-20 18:25:16.346991,7,5,0,1,1
10.0.220.50,user,failed,2025-06-20 18:12:30.343312,15,5,1,0,1
10.0.114.100,root,failed,2025-06-20 18:36:45.342032,15,2,1,0,1
10.0.115.84,test,failed,2025-06-20 18:53:20.346700,9,3,1,0,1
192.168.53.177,charlie,success,2025-06-20 18:37:50.339537,3,1,0,1,0
10.0.113.32,user,failed,2025-06-20 18:11:40.347281,10,2,1,0,1
192.168.190.165,admin,success,2025-06-20 18:28:49.339319,1,1,0,1,0
10.0.122.36,user,failed,2025-06-20 18:49:59.346526,5,2,1,0,1
192.168.92.13,charlie,failed,2025-06-20 18:29:50.341529,2,2,0,0,0
10.0.239.91,admin,success,2025-06-20 19:05:20.345372,14,2,1,1,1
192.168.15.211,charlie,success,2025-06-20 18:46:02.340054,3,2,0,1,0
192.168.75.182,charlie,success,2025-06-20 18:51:15.339796,1,1,0,1,0
192.168.63.79,charlie,success,2025-06-20 18:42:14.335894,1,1,0,1,0
192.168.214.87,admin,success,2025-06-20 18:42:19.340548,3,1,0,1,0
10.0.215.241,root,failed,2025-06-20 18:31:10.346447,8,5,1,0,1
10.0.199.169,guest,failed,2025-06-20 18:27:37.345547,12,3,1,0,1
192.168.14.102,charlie,success,2025-06-20 18:59:29.337939,1,1,0,1,0
192.168.187.107,alice,success,2025-06-20 18:22:45.338551,2,2,0,1,0
10.0.11.132,test,failed,2025-06-20 18:41:34.342293,10,3,1,0,1
10.0.59.47,root,failed,2025-06-20 18:42:02.342195,15,5,1,0,1
192.168.74.246,alice,failed,2025-06-20 18:17:23.341328,2,1,0,0,0
192.168.43.109,charlie,success,2025-06-20 18:51:47.340382,2,2,0,1,0
192.168.219.24,admin,failed,2025-06-20 18:41:31.336628,2,2,0,0,0
192.168.167.21,charlie,success,2025-06-20 19:08:07.336114,2,2,0,1,0
10.0.149.46,test,failed,2025-06-20 18:21:31.342165,10,3,0,0,1
192.168.172.166,charlie,success,2025-06-20 18:41:08.335541,1,1,0,1,0
10.0.185.125,root,success,2025-06-20 18:13:42.341955,13,3,1,1,1
192.168.87.209,bob,success,2025-06-20 19:06:37.336816,3,2,0,1,0
10.0.185.125,user,failed,2025-06-20 18:40:23.345038,6,4,1,0,1
10.0.38.156,root,failed,2025-06-20 18:36:00.346724,12,2,1,0,1
192.168.102.8,bob,success,2025-06-20 18:40:37.337747,2,1,0,1,0
192.168.106.85,admin,success,2025-06-20 18:16:47.337167,3,1,0,1,0
192.168.19.136,alice,success,2025-06-20 18:34:35.338010,2,1,0,1,0
10.0.248.158,guest,failed,2025-06-20 18:32:26.346134,7,3,0,0,1
192.168.27.189,bob,failed,2025-06-20 18:30:15.337846,1,1,0,0,0
192.168.30.99,charlie,success,2025-06-20 18:46:48.339194,3,2,0,1,0
10.0.209.82,admin,failed,2025-06-20 18:23:23.345090,15,5,1,0,1
10.0.252.3,root,failed,2025-06-20 18:41:31.342847,11,3,0,0,1
10.0.114.247,user,failed,2025-06-20 18:42:07.342381,6,3,0,0,1
10.0.41.112,admin,failed,2025-06-20 18:16:43.344934,11,3,1,0,1
192.168.158.179,alice,failed,2025-06-20 18:20:54.339572,1,1,0,0,0
10.0.159.75,admin,failed,2025-06-20 18:09:58.342784,5,2,0,0,1
10.0.15.92,root,failed,2025-06-20 18:51:57.344164,5,5,0,0,1
192.168.122.233,charlie,success,2025-06-20 18:44:33.338666,3,1,0,1,0
10.0.200.186,test,failed,2025-06-20 18:25:32.347112,13,5,1,0,1
192.168.202.149,charlie,success,2025-06-20 18:41:40.335693,3,1,0,1,0
10.0.76.40,admin,failed,2025-06-20 18:19:56.346963,15,4,1,0,1
192.168.131.127,alice,failed,2025-06-20 19:01:31.335368,2,2,0,0,0
10.0.17.27,root,failed,2025-06-20 18:48:06.342949,12,2,1,0,1
10.0.249.12,guest,success,2025-06-20 18:40:51.342239,15,4,1,1,1
192.168.45.243,bob,success,2025-06-20 18:24:23.338470,3,1,0,1,0
192.168.53.72,alice,success,2025-06-20 18:49:20.337756,3,2,0,1,0
192.168.53.78,bob,success,2025-06-20 19:02:19.336462,1,1,0,1,0
192.168.110.249,charlie,success,2025-06-20 18:51:15.340288,3,1,0,1,0
192.168.206.155,bob,failed,2025-06-20 19:09:31.336731,2,2,0,0,0
192.168.219.9,charlie,success,2025-06-20 18:32:32.340456,1,1,0,1,0
10.0.209.65,test,failed,2025-06-20 18:27:19.342322,11,2,1,0,1
192.168.187.200,alice,success,2025-06-20 18:46:48.341024,3,2,0,1,0
192.168.137.142,admin,success,2025-06-20 18:10:44.337494,1,1,0,1,0
10.0.1.169,admin,failed,2025-06-20 18:23:36.346587,7,4,1,0,1
192.168.185.17,admin,success,2025-06-20 18:22:53.340016,3,2,0,1,0
10.0.253.151,test,failed,2025-06-20 18:45:10.346430,15,4,0,0,1
192.168.85.42,admin,failed,2025-06-20 18:54:11.337208,3,2,0,0,0
10.0.80.180,admin,failed,2025-06-20 18:23:32.346293,7,5,1,0,1
10.0.8.67,test,failed,2025-06-20 18:54:53.341947,15,2,1,0,1
10.0.96.99,user,failed,2025-06-20 18:30:56.343522,11,5,0,0,1
10.0.114.12,test,success,2025-06-20 18:51:28.346441,13,3,0,1,1
10.0.177.175,user,failed,2025-06-20 18:53:13.344873,7,5,1,0,1
192.168.166.76,admin,success,2025-06-20 18:38:03.338230,1,1,0,1,0
10.0.243.23,test,success,2025-06-20 18:50:02.347946,9,2,1,1,1
192.168.23.86,admin,success,2025-06-20 18:13:04.340622,2,1,0,1,0
10.0.173.197,test,failed,2025-06-20 18:46:16.347250,11,3,1,0,1
192.168.196.141,charlie,success,2025-06-20 19:06:16.337051,3,2,0,1,0
192.168.127.152,admin,success,2025-06-20 18:52:02.341737,3,1,0,1,0
192.168.167.49,charlie,failed,2025-06-20 18:51:14.336634,3,1,0,0,0
192.168.24.170,bob,failed,2025-06-20 18:53:44.336303,1,1,0,0,0
10.0.207.196,guest,success,2025-06-20 18:41:21.345428,11,3,1,1,1
192.168.47.141,admin,success,2025-06-20 18:44:23.340079,2,2,0,1,0
192.168.102.56,admin,success,2025-06-20 19:06:14.337908,2,2,0,1,0
192.168.60.24,bob,success,2025-06-20 18:10:56.339910,2,1,0,1,0
10.0.63.186,user,failed,2025-06-20 19:02:31.344962,8,3,1,0,1
10.0.217.190,guest,failed,2025-06-20 19:09:30.347013,13,2,1,0,1
10.0.239.188,guest,failed,2025-06-20 18:48:46.346719,12,3,0,0,1
10.0.31.95,guest,failed,2025-06-20 18:29:42.342649,10,2,1,0,1
192.168.211.184,admin,success,2025-06-20 18:17:14.338995,1,1,0,1,0
10.0.155.26,user,failed,2025-06-20 18:36:08.344440,13,3,0,0,1
10.0.207.81,test,failed,2025-06-20 19:06:45.341984,12,2,1,0,1
10.0.93.122,test,failed,2025-06-20 19:06:00.342009,8,4,0,0,1
10.0.42.227,admin,success,2025-06-20 19:05:44.344428,12,3,1,1,1
10.0.93.123,test,failed,2025-06-20 18:44:39.347309,8,3,0,0,1
10.0.214.130,user,failed,2025-06-20 18:36:36.345463,6,3,1,0,1
10.0.128.188,root,failed,2025-06-20 18:20:27.342498,7,4,0,0,1
192.168.174.99,charlie,success,2025-06-20 18:27:08.336665,3,2,0,1,0
192.168.16.43,admin,success,2025-06-20 18:10:04.335499,2,2,0,1,0
192.168.199.11,admin,success,2025-06-20 18:59:05.340359,2,2,0,1,0
192.168.67.192,alice,failed,2025-06-20 18:29:23.338585,3,2,0,0,0
10.0.129.26,guest,failed,2025-06-20 19:05:03.344677,15,2,1,0,1
10.0.38.128,test,failed,2025-06-20 18:17:41.344832,10,2,1,0,1
10.0.181.38,root,failed,2025-06-20 18:56:29.347760,15,2,0,0,1
10.0.191.200,guest,failed,2025-06-20 18:46:02.344301,7,4,1,0,1
192.168.182.40,admin,failed,2025-06-20 18:21:57.335853,2,2,0,0,0
10.0.91.244,root,failed,2025-06-20 18:38:47.344142,7,2,1,0,1
192.168.116.106,bob,success,2025-06-20 18:21:50.341135,1,1,0,1,0
192.168.75.141,charlie,failed,2025-06-20 18:57:51.338987,2,2,0,0,0
10.0.22.136,guest,failed,2025-06-20 18:20:25.344175,10,2,1,0,1
192.168.153.138,alice,success,2025-06-20 18:45:28.340365,2,2,0,1,0
192.168.93.99,alice,success,2025-06-20 18:51:14.336885,1,1,0,1,0
192.168.68.192,admin,success,2025-06-20 18:49:46.335362,2,1,0,1,0
192.168.173.181,alice,success,2025-06-20 18:26:38.337352,1,1,0,1,0
192.168.180.218,alice,success,2025-06-20 18:34:21.339245,1,1,0,1,0
192.168.182.216,admin,success,2025-06-20 18:43:17.337816,2,2,0,1,0
10.0.1.253,test,failed,2025-06-20 18:11:04.343754,12,5,1,0,1
192.168.190.108,alice,success,2025-06-20 19:00:50.336335,2,1,0,1,0
192.168.101.161,charlie,success,2025-06-20 18:58:31.340799,2,1,0,1,0
192.168.136.236,alice,success,2025-06-20 18:50:49.335404,2,1,0,1,0
192.168.180.244,bob,success,2025-06-20 18:16:46.339567,1,1,0,1,0
10.0.200.187,root,failed,2025-06-20 18:54:18.346996,9,3,1,0,1
10.0.6.133,guest,success,2025-06-20 19:01:52.345008,9,2,1,1,1
10.0.12.42,guest,failed,2025-06-20 18:48:22.342798,15,3,1,0,1
10.0.117.127,root,failed,2025-06-20 19:07:29.345124,14,2,1,0,1
192.168.202.88,bob,success,2025-06-20 18:21:44.340749,3,2,0,1,0
10.0.186.120,test,success,2025-06-20 18:21:08.343464,14,3,1,1,1
10.0.28.119,user,failed,2025-06-20 19:05:28.345498,10,4,1,0,1
10.0.133.40,admin,success,2025-06-20 18:57:23.347332,7,3,1,1,1
192.168.85.144,admin,failed,2025-06-20 18:58:51.338966,2,1,0,0,0
10.0.86.91,guest,failed,2025-06-20 18:46:40.347647,10,3,0,0,1
192.168.25.17,admin,success,2025-06-20 18:47:22.339816,2,1,0,1,0
192.168.223.67,admin,success,2025-06-20 18:57:19.341507,1,1,0,1,0
192.168.144.214,charlie,success,2025-06-20 18:14:51.336473,1,1,0,1,0
10.0.39.119,user,failed,2025-06-20 18:24:18.346782,10,4,1,0,1
192.168.2.250,alice,success,2025-06-20 18:24:32.341621,1,1,0,1,0
192.168.47.35,charlie,failed,2025-06-20 18:17:28.339893,3,2,0,0,0
10.0.117.163,test,failed,2025-06-20 18:22:40.344956,11,2,0,0,1
10.0.70.221,root,failed,2025-06-20 18:15:09.346180,11,5,1,0,1
192.168.105.132,alice,success,2025-06-20 19:08:57.338601,1,1,0,1,0
10.0.158.93,user,failed,2025-06-20 19:04:51.342359,11,5,1,0,1
192.168.163.227,alice,success,2025-06-20 19:06:01.338364,1,1,0,1,0
10.0.155.226,root,success,2025-06-20 18:45:25.345458,12,3,1,1,1
192.168.45.67,bob,success,2025-06-20 18:43:02.340896,3,1,0,1,0
192.168.23.29,admin,failed,2025-06-20 18:38:50.340185,2,2,0,0,0
192.168.142.164,bob,failed,2025-06-20 19:02:20.336950,2,2,0,0,0
192.168.225.253,charlie,failed,2025-06-20 18:26:16.335410,2,2,1,0,0
10.0.109.251,root,failed,2025-06-20 18:26:53.343990,6,4,1,0,1
192.168.8.230,charlie,success,2025-06-20 18:13:55.338260,2,1,1,1,0
10.0.183.18,guest,success,2025-06-20 19:03:49.342971,14,3,1,1,1
192.168.199.149,bob,success,2025-06-20 18:59:10.337096,2,2,0,1,0
192.168.121.32,charlie,failed,2025-06-20 18:38:24.341484,2,2,0,0,0
10.0.190.140,test,failed,2025-06-20 18:10:30.343157,14,3,0,0,1
192.168.36.48,charlie,success,2025-06-20 19:07:24.337800,3,1,0,1,0
192.168.229.222,charlie,success,2025-06-20 18:41:30.340554,1,1,0,1,0
10.0.21.63,root,failed,2025-06-20 18:10:47.344590,14,3,1,0,1
10.0.17.116,admin,failed,2025-06-20 18:12:14.345049,14,4,1,0,1
192.168.251.220,alice,success,2025-06-20 18:45:59.337536,2,2,0,1,0
192.168.253.157,charlie,success,2025-06-20 18:51:16.340322,1,1,0,1,0
10.0.221.204,guest,failed,2025-06-20 18:22:33.343962,7,2,1,0,1
10.0.63.36,guest,failed,2025-06-20 18:35:36.346060,8,2,0,0,1
192.168.99.60,admin,success,2025-06-20 18:12:54.336088,2,1,0,1,0
10.0.133.220,admin,success,2025-06-20 18:10:09.346071,7,3,1,1,1
192.168.110.178,charlie,success,2025-06-20 18:27:30.340983,1,1,0,1,0
10.0.213.106,root,failed,2025-06-20 18:16:13.342615,10,5,1,0,1
10.0.203.6,admin,failed,2025-06-20 18:50:50.344335,12,5,1,0,1
192.168.80.148,admin,success,2025-06-20 18:37:00.335830,1,1,0,1,0
10.0.129.210,root,failed,2025-06-20 18:57:40.344857,10,4,1,0,1
192.168.145.222,bob,success,2025-06-20 19:00:32.337443,2,1,0,1,0
10.0.56.233,user,failed,2025-06-20 18:38:00.343294,15,2,1,0,1
192.168.52.207,bob,failed,2025-06-20 18:33:11.338303,3,2,1,0,0
192.168.106.14,bob,success,2025-06-20 18:45:19.336036,3,1,0,1,0
10.0.222.110,root,failed,2025-06-20 19:05:03.345785,5,4,0,0,1
10.0.154.56,test,failed,2025-06-20 18:59:32.342126,12,5,1,0,1
10.0.3.82,user,failed,2025-06-20 18:22:10.346288,7,3,1,0,1
10.0.217.42,guest,failed,2025-06-20 18:24:04.342433,15,4,0,0,1
10.0.96.78,test,failed,2025-06-20 18:43:06.342657,5,3,1,0,1
10.0.171.103,user,failed,2025-06-20 18:51:37.343737,10,4,0,0,1
192.168.243.193,bob,success,2025-06-20 18:35:51.340918,2,2,0,1,0
10.0.19.46,user,failed,2025-06-20 18:27:32.344722,6,4,1,0,1
10.0.243.126,user,failed,2025-06-20 19:06:10.342632,12,5,0,0,1
