source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.170.189,bob,success,2025-06-20 19:04:33.333560,1,1,0,1,0
192.168.182.249,alice,success,2025-06-20 19:30:16.333915,1,1,0,1,0
10.0.172.2,root,failed,2025-06-20 18:57:12.384036,11,2,1,0,1
10.0.212.31,user,failed,2025-06-20 19:44:51.391178,12,6,0,0,1
10.0.5.223,admin,failed,2025-06-20 19:53:23.391793,8,5,1,0,1
10.0.87.53,guest,failed,2025-06-20 19:25:49.379917,10,2,1,0,1
10.0.49.195,user,failed,2025-06-20 19:13:49.434954,14,2,0,0,1
10.0.83.126,root,failed,2025-06-20 19:02:34.380336,10,5,0,0,1
10.0.196.116,root,failed,2025-06-20 19:04:44.398106,8,4,0,0,1
10.0.32.8,guest,failed,2025-06-20 19:00:28.388806,10,5,0,0,1
10.0.203.19,test,failed,2025-06-20 19:30:51.400517,6,3,1,0,1
10.0.218.215,user,failed,2025-06-20 19:05:21.411101,6,6,1,0,1
10.0.243.22,test,failed,2025-06-20 19:20:08.387472,13,5,1,0,1
10.0.60.188,user,failed,2025-06-20 19:48:05.433046,3,3,0,0,1
10.0.182.243,user,failed,2025-06-20 19:05:58.430649,13,2,1,0,1
10.0.3.43,user,success,2025-06-20 19:27:48.409584,8,3,0,1,1
10.0.159.86,user,failed,2025-06-20 19:27:11.425545,11,3,0,0,1
192.168.25.169,charlie,success,2025-06-20 19:38:54.346446,6,3,0,1,0
192.168.1.238,admin,success,2025-06-20 18:58:01.334833,1,1,1,1,0
10.0.240.190,root,failed,2025-06-20 19:10:46.362509,13,2,1,0,1
10.0.99.192,guest,success,2025-06-20 19:21:56.424666,6,5,1,1,1
192.168.163.168,admin,success,2025-06-20 19:23:24.328557,3,1,1,1,0
192.168.147.216,admin,success,2025-06-20 19:20:37.337448,1,1,0,1,0
192.168.112.139,bob,success,2025-06-20 19:25:25.330040,1,1,0,1,0
10.0.190.12,guest,failed,2025-06-20 19:23:39.369572,10,2,1,0,1
10.0.215.106,admin,failed,2025-06-20 19:16:05.381193,5,2,1,0,1
10.0.209.189,user,failed,2025-06-20 18:56:32.415568,9,2,1,0,1
10.0.47.37,root,failed,2025-06-20 19:40:59.375249,8,2,0,0,1
192.168.230.143,bob,success,2025-06-20 19:35:26.326247,1,1,0,1,0
10.0.176.96,test,success,2025-06-20 19:45:51.365892,5,3,1,1,1
192.168.18.114,admin,success,2025-06-20 19:36:08.327422,3,3,0,1,0
10.0.239.201,test,failed,2025-06-20 19:25:33.376043,8,4,1,0,1
10.0.195.129,user,failed,2025-06-20 19:46:24.412251,9,5,0,0,1
192.168.141.89,charlie,success,2025-06-20 19:07:33.342838,3,1,0,1,0
10.0.91.230,root,failed,2025-06-20 19:16:30.425864,8,3,1,0,1
10.0.249.131,user,failed,2025-06-20 19:09:40.393359,12,4,1,0,1
192.168.105.11,bob,success,2025-06-20 19:47:00.323090,1,1,0,1,0
10.0.214.174,user,failed,2025-06-20 19:20:23.418199,14,3,1,0,1
192.168.79.57,bob,success,2025-06-20 19:06:27.291876,1,1,0,1,0
10.0.34.248,guest,failed,2025-06-20 19:08:29.363077,9,5,1,0,1
192.168.90.216,admin,failed,2025-06-20 19:38:32.329048,2,1,0,0,0
10.0.97.111,guest,failed,2025-06-20 19:10:49.381051,11,3,0,0,1
192.168.79.181,admin,success,2025-06-20 19:05:39.342364,2,2,0,1,0
192.168.181.239,bob,success,2025-06-20 18:59:07.351364,1,1,0,1,0
10.0.250.32,user,failed,2025-06-20 19:55:54.406122,9,2,1,0,1
10.0.182.117,admin,failed,2025-06-20 19:44:29.414960,10,5,1,0,1
10.0.83.126,root,failed,2025-06-20 19:22:40.397217,3,3,1,0,1
192.168.53.191,charlie,failed,2025-06-20 19:10:51.353408,1,1,0,0,0
10.0.236.142,guest,failed,2025-06-20 19:39:10.404107,7,2,1,0,1
10.0.72.68,admin,failed,2025-06-20 19:45:13.364349,8,3,0,0,1
192.168.65.117,charlie,success,2025-06-20 19:41:55.300660,1,1,0,1,0
192.168.141.73,alice,success,2025-06-20 19:22:46.315573,1,1,0,1,0
192.168.177.175,alice,success,2025-06-20 19:16:57.346369,1,1,0,1,0
192.168.61.231,bob,success,2025-06-20 18:59:07.351876,2,2,0,1,0
192.168.116.38,bob,success,2025-06-20 19:18:47.316159,5,4,0,1,0
192.168.24.120,bob,success,2025-06-20 19:46:58.344151,2,1,0,1,0
10.0.177.123,user,failed,2025-06-20 19:28:44.424814,9,5,0,0,1
10.0.46.179,test,failed,2025-06-20 19:50:14.379417,7,2,1,0,1
10.0.59.203,root,failed,2025-06-20 19:33:49.363648,10,4,1,0,1
10.0.215.64,admin,failed,2025-06-20 19:03:45.420864,9,3,1,0,1
192.168.116.2,charlie,success,2025-06-20 19:10:05.334628,2,1,0,1,0
10.0.225.160,guest,failed,2025-06-20 19:16:19.429872,9,5,1,0,1
192.168.186.98,charlie,success,2025-06-20 19:25:42.332506,1,1,0,1,0
10.0.245.205,test,failed,2025-06-20 19:42:57.418579,9,7,0,0,1
192.168.246.152,alice,success,2025-06-20 19:49:12.358659,2,2,0,1,0
10.0.0.102,admin,failed,2025-06-20 19:39:17.403580,11,4,1,0,1
192.168.206.49,bob,success,2025-06-20 18:59:18.340853,1,1,0,1,0
192.168.7.180,charlie,success,2025-06-20 19:35:09.337601,3,1,0,1,0
192.168.102.62,bob,failed,2025-06-20 19:41:11.292102,5,1,0,0,0
192.168.253.250,charlie,success,2025-06-20 19:14:25.347098,1,1,0,1,0
10.0.195.142,admin,failed,2025-06-20 19:17:11.417748,8,3,0,0,1
10.0.110.36,test,failed,2025-06-20 19:04:22.406024,12,5,1,0,1
192.168.128.198,admin,success,2025-06-20 19:55:59.316981,1,1,1,1,0
192.168.96.141,admin,success,2025-06-20 19:00:13.324379,4,3,0,1,0
10.0.168.17,root,failed,2025-06-20 19:53:24.366748,3,3,1,0,1
10.0.179.137,root,failed,2025-06-20 19:04:59.365684,13,2,1,0,1
192.168.161.131,alice,success,2025-06-20 19:35:28.356398,4,1,0,1,0
192.168.157.111,admin,success,2025-06-20 19:23:56.345160,1,1,0,1,0
192.168.250.25,alice,success,2025-06-20 19:26:41.300029,1,1,0,1,0
192.168.71.225,admin,success,2025-06-20 19:13:02.295002,1,1,0,1,0
10.0.3.42,test,failed,2025-06-20 19:36:18.365280,10,2,0,0,1
192.168.138.33,admin,failed,2025-06-20 19:12:59.287030,2,2,0,0,0
10.0.160.32,admin,failed,2025-06-20 19:32:21.362870,9,5,1,0,1
192.168.190.186,bob,success,2025-06-20 19:24:43.302946,3,3,0,1,0
10.0.207.189,guest,failed,2025-06-20 18:58:14.399350,5,2,1,0,1
10.0.31.21,root,failed,2025-06-20 18:58:40.421166,11,5,1,0,1
192.168.116.18,alice,success,2025-06-20 19:07:11.314264,4,2,1,1,0
192.168.151.14,charlie,failed,2025-06-20 19:31:02.307474,2,1,0,0,0
192.168.51.211,charlie,success,2025-06-20 19:34:46.317963,4,1,0,1,0
10.0.5.7,guest,failed,2025-06-20 19:36:50.413758,9,3,1,0,1
192.168.93.11,admin,success,2025-06-20 18:59:53.315457,4,1,0,1,0
192.168.203.136,admin,success,2025-06-20 19:11:16.331100,2,2,0,1,0
10.0.86.127,guest,success,2025-06-20 19:51:47.400016,18,2,0,1,1
10.0.195.161,root,failed,2025-06-20 19:09:21.373765,9,8,1,0,1
10.0.153.113,test,failed,2025-06-20 19:17:54.367853,5,5,0,0,1
10.0.243.103,user,failed,2025-06-20 19:31:18.398036,11,5,1,0,1
192.168.96.217,charlie,success,2025-06-20 19:03:29.334976,1,1,0,1,0
10.0.47.218,user,success,2025-06-20 19:29:56.372966,18,2,1,1,1
10.0.228.56,root,failed,2025-06-20 19:28:33.388500,9,4,1,0,1
192.168.47.110,admin,success,2025-06-20 19:34:25.325859,1,1,0,1,0
10.0.87.202,root,failed,2025-06-20 19:17:46.426942,11,2,1,0,1
192.168.190.141,bob,success,2025-06-20 19:14:59.288915,1,1,0,1,0
10.0.63.13,test,failed,2025-06-20 19:55:59.424428,3,3,1,0,1
192.168.162.43,bob,success,2025-06-20 19:07:33.285109,1,1,0,1,0
10.0.55.150,user,failed,2025-06-20 19:27:22.375041,6,2,1,0,1
10.0.17.135,admin,success,2025-06-20 19:27:04.366244,7,2,0,1,1
192.168.35.215,bob,success,2025-06-20 19:01:02.323679,1,1,0,1,0
192.168.123.118,bob,failed,2025-06-20 19:19:37.314362,4,1,0,0,0
192.168.72.185,charlie,failed,2025-06-20 19:53:34.299031,2,1,0,0,0
192.168.188.9,bob,success,2025-06-20 19:19:49.343940,4,3,0,1,0
192.168.148.93,bob,success,2025-06-20 19:02:33.301731,4,1,0,1,0
192.168.254.12,alice,success,2025-06-20 19:41:01.346159,1,1,0,1,0
10.0.237.227,root,failed,2025-06-20 19:28:21.367102,7,5,1,0,1
192.168.175.39,alice,success,2025-06-20 19:27:44.352475,1,1,0,1,0
192.168.11.202,bob,success,2025-06-20 18:59:15.311208,4,1,0,1,0
10.0.190.5,test,failed,2025-06-20 19:42:51.419335,3,3,1,0,1
192.168.15.38,alice,failed,2025-06-20 19:02:15.340377,5,3,0,0,0
10.0.15.81,user,failed,2025-06-20 19:34:09.417530,4,2,1,0,1
192.168.134.133,bob,failed,2025-06-20 19:21:14.308004,6,2,0,0,0
10.0.213.184,guest,failed,2025-06-20 19:05:27.415790,10,5,1,0,1
10.0.79.58,admin,failed,2025-06-20 19:46:45.362800,13,6,1,0,1
10.0.250.9,guest,failed,2025-06-20 19:29:23.381835,12,3,1,0,1
10.0.68.141,guest,failed,2025-06-20 19:42:29.417676,7,2,0,0,1
10.0.153.188,test,failed,2025-06-20 19:43:18.397286,9,5,1,0,1
192.168.254.228,admin,success,2025-06-20 19:27:01.320807,2,1,0,1,0
10.0.41.237,test,failed,2025-06-20 19:22:34.438284,9,2,1,0,1
192.168.156.7,bob,success,2025-06-20 19:29:22.347894,4,1,0,1,0
10.0.147.10,root,success,2025-06-20 19:16:03.429393,13,4,0,1,1
192.168.69.55,alice,success,2025-06-20 19:19:57.305986,5,1,0,1,0
192.168.50.37,bob,success,2025-06-20 19:28:41.361277,4,1,0,1,0
192.168.76.231,alice,success,2025-06-20 18:59:32.300102,1,1,0,1,0
192.168.73.180,charlie,failed,2025-06-20 19:44:23.297094,1,1,0,0,0
10.0.102.158,user,failed,2025-06-20 19:37:23.404267,5,2,1,0,1
192.168.117.234,alice,success,2025-06-20 19:50:05.341213,3,3,0,1,0
192.168.149.78,alice,failed,2025-06-20 19:37:08.316579,1,1,0,0,0
192.168.225.96,charlie,failed,2025-06-20 19:33:40.339065,6,1,0,0,0
10.0.159.24,root,failed,2025-06-20 19:41:31.398387,5,5,1,0,1
10.0.239.215,test,failed,2025-06-20 19:13:46.425191,9,2,0,0,1
10.0.112.195,root,failed,2025-06-20 19:39:05.421093,13,2,1,0,1
10.0.74.222,user,failed,2025-06-20 19:12:10.370983,3,2,0,0,1
192.168.34.80,alice,success,2025-06-20 19:12:41.329185,1,1,0,1,0
10.0.197.216,root,success,2025-06-20 19:06:31.392155,8,3,0,1,1
10.0.116.161,guest,failed,2025-06-20 19:26:05.363147,18,4,1,0,1
10.0.208.194,admin,failed,2025-06-20 19:19:52.363426,3,3,1,0,1
10.0.117.77,guest,failed,2025-06-20 19:05:24.392010,11,4,1,0,1
10.0.64.53,guest,failed,2025-06-20 18:59:26.430181,15,3,1,0,1
10.0.107.46,user,failed,2025-06-20 19:50:29.404858,17,3,1,0,1
10.0.13.78,guest,failed,2025-06-20 18:59:12.369206,14,4,0,0,1
192.168.233.149,bob,success,2025-06-20 19:12:15.300556,1,1,0,1,0
192.168.237.138,bob,success,2025-06-20 19:45:04.286610,4,3,0,1,0
192.168.46.199,alice,success,2025-06-20 19:29:41.344804,3,3,0,1,0
192.168.36.192,admin,success,2025-06-20 19:01:39.324818,1,1,1,1,0
10.0.37.81,user,failed,2025-06-20 19:56:21.394878,15,3,1,0,1
10.0.1.249,root,failed,2025-06-20 19:11:00.396802,3,3,1,0,1
10.0.242.28,user,failed,2025-06-20 19:35:06.436209,3,3,0,0,1
10.0.147.203,admin,failed,2025-06-20 19:50:10.390405,15,5,1,0,1
192.168.140.213,alice,success,2025-06-20 19:17:08.291571,3,1,0,1,0
10.0.131.29,root,failed,2025-06-20 19:12:27.388196,7,3,0,0,1
192.168.171.167,bob,success,2025-06-20 19:03:13.353849,1,1,0,1,0
192.168.180.204,charlie,failed,2025-06-20 19:38:20.329116,2,2,0,0,0
10.0.116.45,user,failed,2025-06-20 19:21:53.388638,6,6,1,0,1
192.168.252.45,charlie,success,2025-06-20 19:39:42.344876,3,1,0,1,0
192.168.44.67,alice,success,2025-06-20 19:05:03.303806,2,1,0,1,0
192.168.53.171,charlie,success,2025-06-20 19:44:18.285036,2,1,0,1,0
192.168.141.239,alice,success,2025-06-20 19:44:57.309619,3,3,0,1,0
192.168.231.166,bob,success,2025-06-20 18:59:56.331668,5,3,0,1,0
192.168.5.23,admin,failed,2025-06-20 19:30:54.315137,3,2,0,0,0
10.0.191.242,guest,failed,2025-06-20 19:12:21.383392,8,6,1,0,1
192.168.176.77,admin,success,2025-06-20 19:14:59.297477,1,1,0,1,0
192.168.208.32,alice,success,2025-06-20 19:22:50.349694,3,2,0,1,0
192.168.149.109,admin,success,2025-06-20 19:21:06.285568,3,3,0,1,0
192.168.88.162,alice,failed,2025-06-20 19:19:16.334901,1,1,0,0,0
10.0.102.163,guest,failed,2025-06-20 19:40:45.424914,10,6,1,0,1
10.0.175.138,guest,failed,2025-06-20 19:28:28.398999,9,6,1,0,1
10.0.236.69,user,success,2025-06-20 19:11:35.373142,7,2,1,1,1
10.0.205.135,user,failed,2025-06-20 19:25:33.400437,3,3,1,0,1
192.168.56.0,charlie,failed,2025-06-20 19:20:38.349042,1,1,0,0,0
10.0.34.2,root,failed,2025-06-20 19:40:39.381262,12,2,1,0,1
10.0.65.18,root,failed,2025-06-20 19:34:25.405264,9,7,1,0,1
10.0.124.118,root,failed,2025-06-20 19:02:02.430514,12,7,1,0,1
192.168.99.156,admin,success,2025-06-20 19:36:28.328975,2,2,0,1,0
10.0.254.235,root,failed,2025-06-20 19:22:40.434887,12,2,1,0,1
192.168.56.5,admin,failed,2025-06-20 18:56:26.337808,3,3,0,0,0
192.168.120.237,admin,success,2025-06-20 19:02:25.358429,3,1,0,1,0
192.168.195.139,admin,success,2025-06-20 19:27:29.299173,5,4,0,1,0
10.0.202.215,admin,failed,2025-06-20 19:35:31.422097,5,5,1,0,1
192.168.213.67,bob,failed,2025-06-20 19:16:00.359842,1,1,0,0,0
192.168.2.67,bob,success,2025-06-20 19:13:26.338828,4,4,0,1,0
10.0.97.154,test,failed,2025-06-20 19:06:49.398316,3,2,1,0,1
10.0.89.76,test,failed,2025-06-20 19:41:55.414275,17,4,1,0,1
192.168.193.189,bob,failed,2025-06-20 19:50:21.324984,3,1,0,0,0
10.0.142.191,guest,failed,2025-06-20 19:24:44.367573,19,4,1,0,1
192.168.62.65,bob,success,2025-06-20 19:18:56.322251,2,2,0,1,0
10.0.153.55,test,failed,2025-06-20 19:46:00.404759,12,5,1,0,1
192.168.80.247,alice,success,2025-06-20 18:57:17.350861,1,1,0,1,0
192.168.152.114,bob,success,2025-06-20 19:55:49.342750,1,1,0,1,0
192.168.24.80,admin,success,2025-06-20 19:17:44.304623,3,2,0,1,0
192.168.130.126,alice,success,2025-06-20 19:47:59.285654,2,1,0,1,0
10.0.38.189,guest,failed,2025-06-20 19:12:18.386255,13,6,1,0,1
192.168.118.172,admin,success,2025-06-20 19:32:42.321125,1,1,0,1,0
10.0.37.218,root,failed,2025-06-20 19:41:56.375318,10,2,0,0,1
192.168.235.19,charlie,success,2025-06-20 19:35:42.306527,1,1,0,1,0
192.168.102.201,charlie,success,2025-06-20 19:51:04.358290,1,1,0,1,0
10.0.105.22,user,failed,2025-06-20 19:56:16.377575,3,3,1,0,1
192.168.184.80,bob,success,2025-06-20 19:48:29.314932,4,1,0,1,0
192.168.25.208,bob,success,2025-06-20 19:56:04.347167,2,1,0,1,0
10.0.53.77,user,failed,2025-06-20 19:55:37.393875,3,2,1,0,1
10.0.89.14,admin,failed,2025-06-20 19:13:18.399502,9,2,1,0,1
192.168.186.108,alice,failed,2025-06-20 19:25:47.311660,3,1,0,0,0
192.168.201.227,charlie,success,2025-06-20 19:21:46.344360,5,1,0,1,0
10.0.9.49,root,failed,2025-06-20 19:45:32.385909,9,3,1,0,1
10.0.235.104,user,failed,2025-06-20 19:54:35.412781,15,5,1,0,1
192.168.27.110,charlie,success,2025-06-20 19:39:47.294713,1,1,0,1,0
10.0.241.17,root,failed,2025-06-20 19:19:29.412932,9,6,1,0,1
192.168.234.203,alice,success,2025-06-20 19:22:44.351952,1,1,0,1,0
10.0.52.139,guest,failed,2025-06-20 19:47:37.370560,7,3,1,0,1
10.0.138.29,user,failed,2025-06-20 19:46:44.390893,10,2,1,0,1
192.168.217.31,charlie,success,2025-06-20 19:31:01.291252,2,2,0,1,0
10.0.119.28,guest,failed,2025-06-20 19:05:40.397078,7,2,0,0,1
192.168.249.92,alice,failed,2025-06-20 19:32:18.310722,1,1,0,0,0
10.0.208.205,user,failed,2025-06-20 19:03:02.379205,8,3,1,0,1
192.168.208.234,charlie,success,2025-06-20 19:35:49.321652,3,1,0,1,0
192.168.243.63,bob,success,2025-06-20 19:53:41.293948,1,1,0,1,0
10.0.21.106,test,failed,2025-06-20 19:17:49.409175,13,2,1,0,1
10.0.31.249,admin,failed,2025-06-20 19:22:40.364789,11,2,1,0,1
10.0.79.144,user,failed,2025-06-20 19:19:27.415716,14,4,0,0,1
10.0.9.117,test,failed,2025-06-20 19:07:03.368506,8,2,1,0,1
10.0.250.181,root,failed,2025-06-20 19:17:56.371062,10,5,1,0,1
10.0.169.112,admin,failed,2025-06-20 19:10:47.383180,10,4,1,0,1
192.168.19.47,bob,success,2025-06-20 19:46:34.351144,3,1,0,1,0
10.0.26.55,admin,success,2025-06-20 19:30:45.395439,8,2,1,1,1
10.0.15.72,admin,failed,2025-06-20 19:50:16.370775,9,3,1,0,1
